date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,daylight_duration,precipitation_sum,precipitation_hours,wind_speed_10m_max
2001-02-25 18:30:00+00:00,32.2955,17.9955,25.118416,33.765835,17.205439,24.866089,42647.258,0.0,0.0,9.0
2001-02-26 18:30:00+00:00,31.8955,19.595499,25.743418,32.953785,20.294779,25.514261,42689.32,0.0,0.0,12.413477
2001-02-27 18:30:00+00:00,31.7955,18.0455,24.655922,31.489952,19.290424,24.225609,42731.668,0.0,0.0,15.683774
2001-02-28 18:30:00+00:00,31.3955,16.9955,23.503836,31.350742,17.927723,23.156004,42774.258,0.0,0.0,14.039999
2001-03-01 18:30:00+00:00,30.8955,15.0955,22.970499,29.872948,15.29661,21.924437,42817.066,0.0,0.0,14.84318
2001-03-02 18:30:00+00:00,29.5455,14.9955,22.60383,29.01717,14.986267,21.622734,42860.05,0.0,0.0,15.815435
2001-03-03 18:30:00+00:00,30.4955,16.595499,23.795504,30.08593,17.636158,23.168776,42903.184,0.0,0.0,13.684735
2001-03-04 18:30:00+00:00,30.7455,17.595499,24.462168,32.4209,18.59596,24.603899,42946.434,0.0,0.0,12.10157
2001-03-05 18:30:00+00:00,29.1955,19.4955,24.441332,28.926659,19.989746,24.30587,42989.766,0.0,0.0,11.113451
2001-03-06 18:30:00+00:00,30.2955,19.4955,24.849669,31.13287,21.08584,25.425436,43033.15,0.0,0.0,9.290511
2001-03-07 18:30:00+00:00,30.5455,18.7455,24.964249,30.499111,18.279455,24.293894,43076.55,0.0,0.0,14.759999
2001-03-08 18:30:00+00:00,28.6955,18.6455,23.939249,30.129063,20.248293,24.798826,43119.938,0.0,0.0,10.739832
2001-03-09 18:30:00+00:00,28.6955,19.845499,23.955917,29.8979,21.345785,25.025223,43163.277,0.0,0.0,9.585739
2001-03-10 18:30:00+00:00,29.4455,19.8955,23.916334,31.725414,21.300854,25.133799,43206.547,0.1,1.0,11.4862
2001-03-11 18:30:00+00:00,28.095499,18.6955,23.578829,29.523304,20.245842,24.58326,43249.703,0.3,1.0,8.669949
2001-03-12 18:30:00+00:00,28.5455,19.095499,24.166334,29.979507,20.202034,24.940315,43292.723,0.1,1.0,9.220499
2001-03-13 18:30:00+00:00,28.595499,19.9455,24.443415,28.944855,20.729906,24.694155,43335.586,0.0,0.0,12.24
2001-03-14 18:30:00+00:00,30.4455,19.7455,25.187164,31.8297,19.304697,24.7671,43378.582,0.0,0.0,12.904882
2001-03-15 18:30:00+00:00,31.595499,19.345499,25.67467,33.68118,20.025064,25.86122,43421.81,0.0,0.0,11.91812
2001-03-16 18:30:00+00:00,31.8955,20.845499,26.349665,33.527946,21.563587,26.500566,43465.24,0.0,0.0,14.336861
2001-03-17 18:30:00+00:00,32.7955,19.5455,26.153833,33.86983,20.083054,25.589235,43508.84,0.0,0.0,15.629971
2001-03-18 18:30:00+00:00,32.5955,18.7955,25.855917,32.880333,19.672705,25.479753,43552.58,0.0,0.0,12.55879
2001-03-19 18:30:00+00:00,32.5955,19.6455,26.310083,34.708447,19.940735,26.417526,43596.43,0.0,0.0,11.681987
2001-03-20 18:30:00+00:00,30.345499,20.6955,25.832998,32.487606,21.154867,26.808874,43640.37,0.1,1.0,10.009036
2001-03-21 18:30:00+00:00,30.9955,21.9955,26.314253,33.850887,23.491383,27.583052,43684.363,0.4,1.0,9.422101
2001-03-22 18:30:00+00:00,33.3455,22.2955,27.505919,33.943607,23.67208,27.866997,43728.38,0.0,0.0,11.792404
2001-03-23 18:30:00+00:00,33.945503,20.9455,27.641335,34.393463,22.492702,27.72262,43772.4,0.0,0.0,12.661564
2001-03-24 18:30:00+00:00,33.495502,21.3955,27.318419,35.262886,23.175179,28.218803,43816.383,0.0,0.0,11.200571
2001-03-25 18:30:00+00:00,33.495502,19.3955,26.720503,33.76875,20.826477,26.646217,43860.305,0.0,0.0,11.304229
2001-03-26 18:30:00+00:00,33.0455,19.1455,26.314249,34.317814,20.649767,26.714485,43904.14,0.0,0.0,12.783802
2001-03-27 18:30:00+00:00,34.195503,20.345499,27.63925,35.435364,21.176537,27.795324,43947.85,0.0,0.0,12.864649
2001-03-28 18:30:00+00:00,32.195503,21.9955,27.1705,34.411236,23.459335,28.250671,43991.418,0.2,1.0,13.363711
2001-03-29 18:30:00+00:00,30.7455,21.2955,25.410082,34.12607,24.236265,27.599516,44034.8,6.2,7.0,12.864649
2001-03-30 18:30:00+00:00,32.6455,20.5455,26.033003,34.13998,23.37421,27.764494,44077.977,0.0,0.0,10.009036
2001-03-31 18:30:00+00:00,30.6455,21.3955,25.441332,34.021744,23.824171,27.94642,44120.91,1.6,3.0,10.086427
2001-04-01 18:30:00+00:00,30.845499,21.345499,25.958,33.18241,22.831474,27.263628,44163.566,0.0,0.0,11.013882
2001-04-02 18:30:00+00:00,31.6455,20.2455,25.835081,32.715252,22.390512,26.621294,44205.94,0.0,0.0,11.435313
2001-04-03 18:30:00+00:00,32.2955,19.0455,25.541334,33.74049,20.841974,26.402609,44248.297,0.0,0.0,13.584932
2001-04-04 18:30:00+00:00,32.8455,19.8955,26.130915,33.954014,21.91692,26.79924,44290.734,0.0,0.0,13.1041975
2001-04-05 18:30:00+00:00,33.695503,19.595499,26.387167,34.07087,21.607538,26.774828,44333.207,0.0,0.0,13.910169
2001-04-06 18:30:00+00:00,33.945503,17.9955,26.191332,32.487015,19.870413,25.585821,44375.707,0.0,0.0,15.119999
2001-04-07 18:30:00+00:00,33.3455,20.1955,26.599669,34.82039,21.268534,26.883194,44418.188,0.0,0.0,15.893093
2001-04-08 18:30:00+00:00,32.745502,21.9455,26.93717,34.23064,23.994148,27.668932,44460.633,0.0,0.0,13.708391
2001-04-09 18:30:00+00:00,33.0455,21.345499,26.866333,33.535114,23.451021,27.615908,44503.01,0.0,0.0,19.296135
2001-04-10 18:30:00+00:00,31.5455,20.4955,25.57675,32.357536,23.622156,27.062456,44545.29,0.0,0.0,14.512064
2001-04-11 18:30:00+00:00,29.345499,20.1955,23.355913,31.639973,22.501242,25.144705,44587.445,9.599999,9.0,14.021525
2001-04-12 18:30:00+00:00,25.8955,19.4455,21.378838,28.680592,21.83496,24.076134,44629.445,17.000002,20.0,8.78872
2001-04-13 18:30:00+00:00,28.2955,18.3955,23.045502,32.191097,20.895494,25.605516,44671.254,0.90000004,5.0,8.427383
2001-04-14 18:30:00+00:00,28.9455,19.5455,23.508001,32.13562,21.81486,25.990816,44712.848,5.0,6.0,11.177405
2001-04-15 18:30:00+00:00,28.5455,20.1955,23.491333,32.51868,22.874346,26.482313,44754.195,12.7,8.0,8.913181
2001-04-16 18:30:00+00:00,27.7455,19.2455,23.307999,31.81918,22.086874,26.024155,44795.258,0.5,2.0,9.220499
2001-04-17 18:30:00+00:00,29.4955,19.4455,23.760084,33.54269,21.737816,26.900717,44836.01,11.299999,8.0,8.209263
2001-04-18 18:30:00+00:00,28.345499,19.5455,23.943419,32.984352,21.891829,26.931547,44876.418,0.8000001,4.0,9.028754
2001-04-19 18:30:00+00:00,29.595499,20.0455,24.143415,35.015377,22.546799,27.627008,44916.45,7.7,6.0,7.9526596
2001-04-20 18:30:00+00:00,29.9955,20.4955,24.73925,35.85299,23.387869,28.011993,44956.066,1.4000001,3.0,8.287822
2001-04-21 18:30:00+00:00,30.0455,20.9955,25.097582,35.18152,23.499859,28.231325,44995.24,1.3000001,3.0,8.707238
2001-04-22 18:30:00+00:00,30.5455,20.6455,25.562166,32.786472,23.380135,27.359299,45033.945,0.0,0.0,12.758432
2001-04-23 18:30:00+00:00,31.7955,18.7955,25.410088,33.58288,20.829344,26.557953,45072.45,0.0,0.0,13.896187
2001-04-24 18:30:00+00:00,31.845499,17.7455,25.08925,33.84456,18.962639,25.69021,45110.824,0.0,0.0,9.693296
2001-04-25 18:30:00+00:00,31.8955,18.7455,25.289248,34.034813,18.802366,25.76922,45149.05,0.0,0.0,8.4963045
2001-04-26 18:30:00+00:00,32.8955,19.4955,25.874666,34.980747,20.955652,27.142403,45187.09,0.0,0.0,10.1887
2001-04-27 18:30:00+00:00,32.3455,20.2955,26.295496,36.217857,22.311401,28.25003,45224.92,0.0,0.0,10.990322
2001-04-28 18:30:00+00:00,33.5955,21.1455,27.143415,36.131985,23.248083,28.715948,45262.51,0.0,0.0,13.237039
2001-04-29 18:30:00+00:00,33.1455,20.6455,26.920496,35.98052,23.233816,28.42299,45299.82,0.0,0.0,10.00256
2001-04-30 18:30:00+00:00,33.5455,21.2955,27.12883,35.24108,24.39489,28.73852,45336.82,0.0,0.0,11.503113
2001-05-01 18:30:00+00:00,32.945503,20.5455,27.23925,36.88264,22.961206,29.079954,45373.484,0.0,0.0,9.504272
2001-05-02 18:30:00+00:00,33.1455,21.2955,27.064247,37.04362,23.935974,29.304192,45409.773,0.0,0.0,10.948973
2001-05-03 18:30:00+00:00,33.0955,21.8955,26.320501,38.111115,24.793964,29.686281,45445.656,2.3,5.0,12.324414
2001-05-04 18:30:00+00:00,31.845499,21.5455,25.930918,37.109577,24.530428,29.352549,45481.098,10.2,7.0,12.6462
2001-05-05 18:30:00+00:00,32.5455,21.1455,25.5455,36.879654,23.50699,28.585114,45516.062,2.5000002,5.0,13.797913
2001-05-06 18:30:00+00:00,32.245502,21.4955,25.599665,36.113895,24.351404,28.407866,45550.516,3.1,4.0,13.979872
2001-05-07 18:30:00+00:00,32.495502,21.095499,26.462166,34.787537,23.414614,28.276503,45584.426,0.0,0.0,14.20062
2001-05-08 18:30:00+00:00,32.7955,20.7955,26.416334,34.805748,23.092733,28.186258,45617.754,0.0,0.0,15.03835
2001-05-09 18:30:00+00:00,33.195503,20.6455,26.787165,34.56222,22.098263,27.82576,45650.46,0.0,0.0,16.279802
2001-05-10 18:30:00+00:00,33.745502,20.8955,27.48925,36.327393,22.113663,28.8547,45682.51,0.0,0.0,13.104198
2001-05-11 18:30:00+00:00,33.1455,21.595499,27.268417,36.175533,24.321133,28.944807,45713.867,0.0,0.0,16.075521
2001-05-12 18:30:00+00:00,33.3455,20.8955,26.810087,34.85901,22.594534,27.704744,45744.508,0.0,0.0,15.315873
2001-05-13 18:30:00+00:00,33.2955,20.4455,26.70175,34.345497,21.414207,27.255808,45774.652,0.0,0.0,15.986595
2001-05-14 18:30:00+00:00,33.0955,20.6955,27.022583,34.7201,22.326689,27.749329,45804.375,0.0,0.0,12.10157
2001-05-15 18:30:00+00:00,33.3955,20.6955,26.799665,35.86431,22.569883,28.171434,45833.65,0.0,0.0,14.565548
2001-05-16 18:30:00+00:00,32.495502,21.4955,26.84342,33.02373,23.342133,27.55694,45862.45,0.0,0.0,14.336861
2001-05-17 18:30:00+00:00,32.3455,20.6955,26.42675,33.35888,22.04769,26.755592,45890.742,0.0,0.0,13.70839
2001-05-18 18:30:00+00:00,31.6455,20.5455,26.24967,33.099365,21.799068,27.117098,45918.5,0.0,0.0,13.1041975
2001-05-19 18:30:00+00:00,32.0955,21.095499,26.239252,34.223442,22.43965,27.151709,45945.695,0.0,0.0,14.458382
2001-05-20 18:30:00+00:00,31.4955,20.7955,26.2705,32.922104,22.654707,27.18941,45972.3,0.0,0.0,15.725037
2001-05-21 18:30:00+00:00,31.3955,20.7955,25.449667,33.48249,22.56138,26.553635,45998.28,0.1,1.0,21.096123
2001-05-22 18:30:00+00:00,30.1455,20.4955,24.949669,31.097256,21.788244,25.47465,46023.617,0.2,1.0,23.0653
2001-05-23 18:30:00+00:00,29.9955,20.8955,24.899668,29.062847,22.200243,25.046583,46048.266,0.1,1.0,27.859905
2001-05-24 18:30:00+00:00,29.5455,19.7455,24.695498,29.400768,20.539778,24.74087,46072.207,0.0,0.0,25.233406
2001-05-25 18:30:00+00:00,30.4955,20.0455,25.047585,31.462944,21.611845,25.626894,46095.406,0.2,1.0,21.862406
2001-05-26 18:30:00+00:00,31.4455,19.9955,25.062166,33.183857,21.170198,25.812683,46117.83,0.0,0.0,19.134262
2001-05-27 18:30:00+00:00,30.7955,20.0455,24.685083,31.679184,21.215218,25.21166,46139.45,0.5,2.0,22.104116
2001-05-28 18:30:00+00:00,31.1955,20.9455,24.78092,31.716213,21.732052,25.21174,46160.234,1.0,2.0,21.986542
2001-05-29 18:30:00+00:00,30.7955,20.2955,24.693419,31.115532,21.2057,24.98191,46180.16,0.6,3.0,21.758419
2001-05-30 18:30:00+00:00,31.4455,20.8955,25.526747,31.603401,21.541971,25.621744,46199.184,0.0,0.0,23.584808
2001-05-31 18:30:00+00:00,32.3955,20.595499,26.482996,33.308365,21.410707,27.017561,46217.28,0.0,0.0,16.489416
2001-06-01 18:30:00+00:00,31.095499,21.1455,25.841333,31.857025,21.53748,26.555872,46234.426,0.2,1.0,15.815435
2001-06-02 18:30:00+00:00,29.9955,21.6455,25.38092,30.717117,22.426819,26.08964,46250.754,0.1,1.0,15.021105
2001-06-03 18:30:00+00:00,27.6955,20.9955,23.362165,27.578234,22.579048,24.35953,46266.312,1.9000001,8.0,16.87398
2001-06-04 18:30:00+00:00,27.5455,20.3955,23.391336,27.848381,22.073706,24.458109,46281.08,0.6,2.0,17.163355
2001-06-05 18:30:00+00:00,29.5455,20.7955,23.639252,31.716827,22.03267,24.933336,46295.047,6.8,4.0,19.134262
2001-06-06 18:30:00+00:00,28.095499,20.2955,23.047583,29.044956,21.03113,23.866343,46308.207,2.2,5.0,22.086521
2001-06-07 18:30:00+00:00,26.7455,20.2955,22.949669,26.652882,20.880451,23.03779,46320.543,0.7,3.0,27.181787
2001-06-08 18:30:00+00:00,27.845499,19.9455,23.455917,27.001854,19.799213,23.21875,46332.04,0.2,1.0,27.466372
2001-06-09 18:30:00+00:00,27.2455,20.095499,23.468416,26.860844,21.07575,23.68969,46342.69,0.3,3.0,24.379204
2001-06-10 18:30:00+00:00,25.1955,20.4955,21.653831,26.161531,21.130737,22.530685,46352.48,18.8,14.0,22.553936
2001-06-11 18:30:00+00:00,26.5455,19.3955,22.149668,26.430134,20.280516,22.577013,46361.402,7.299999,13.0,26.200977
2001-06-12 18:30:00+00:00,24.4455,20.0455,21.633001,24.490946,20.601053,21.906775,46369.434,2.8,8.0,26.183659
2001-06-13 18:30:00+00:00,25.9955,19.5455,21.435083,24.71871,19.749292,21.30646,46376.58,3.0000002,8.0,29.427658
2001-06-14 18:30:00+00:00,24.345499,19.0455,21.078833,23.750301,19.15858,21.038206,46382.816,7.2,14.0,26.758923
2001-06-15 18:30:00+00:00,26.845499,19.1955,22.560083,25.581774,19.238935,22.09567,46388.145,0.0,0.0,28.410364
2001-06-16 18:30:00+00:00,28.1955,19.4455,23.249666,27.650225,19.706635,22.989632,46392.543,0.0,0.0,28.054604
2001-06-17 18:30:00+00:00,27.8955,19.845499,23.368416,28.138062,20.350157,23.465178,46396.004,0.2,1.0,25.671307
2001-06-18 18:30:00+00:00,27.7455,20.1455,23.312166,29.018028,21.29063,23.99912,46398.523,0.1,1.0,22.148045
2001-06-19 18:30:00+00:00,27.9455,20.6955,23.593416,28.878208,21.462383,24.327658,46400.082,1.3000001,6.0,22.734219
2001-06-20 18:30:00+00:00,27.1455,19.9455,22.983,26.596996,20.854183,23.103739,46400.68,0.8,3.0,25.922499
2001-06-21 18:30:00+00:00,28.1955,20.6455,23.291334,29.124687,21.066368,23.341452,46400.31,0.90000004,4.0,27.77838
2001-06-22 18:30:00+00:00,28.1455,21.095499,23.849665,28.293453,21.30397,23.805258,46398.94,0.0,0.0,25.982424
2001-06-23 18:30:00+00:00,28.1955,20.7955,23.962166,27.46489,21.20916,23.734564,46396.59,0.0,0.0,27.038372
2001-06-24 18:30:00+00:00,28.6455,20.6455,24.17675,28.709003,21.203108,24.244865,46393.27,0.0,0.0,24.923338
2001-06-25 18:30:00+00:00,28.0455,20.095499,23.507998,27.548594,20.404682,23.369635,46388.99,0.3,1.0,27.103
2001-06-26 18:30:00+00:00,28.4455,19.8955,23.58925,28.94793,20.597929,23.625463,46383.76,0.3,1.0,26.124195
2001-06-27 18:30:00+00:00,27.0455,20.4455,23.162169,26.378042,20.64351,22.8896,46377.6,0.3,3.0,26.111792
2001-06-28 18:30:00+00:00,27.5455,20.595499,22.776749,28.477238,21.108524,23.41847,46370.523,4.8,9.0,23.110207
2001-06-29 18:30:00+00:00,25.7455,19.7955,22.153833,26.158514,20.918312,23.030832,46362.54,4.8,15.0,22.42427
2001-06-30 18:30:00+00:00,27.5455,19.9955,22.735085,28.204964,21.111698,23.483496,46353.668,5.1,5.0,24.850431
2001-07-01 18:30:00+00:00,27.4455,20.2955,22.751753,28.272518,20.604542,23.313042,46343.918,3.7,6.0,21.647945
2001-07-02 18:30:00+00:00,27.4455,20.595499,23.13508,26.813833,20.865864,23.033346,46333.31,0.6,3.0,27.757376
2001-07-03 18:30:00+00:00,26.7455,20.2955,22.693419,25.741816,20.24046,22.164377,46321.855,1.7,8.0,28.880886
2001-07-04 18:30:00+00:00,24.2955,20.1955,21.522583,24.28792,20.37518,21.782555,46309.566,8.7,16.0,23.411074
2001-07-05 18:30:00+00:00,25.7955,20.5455,22.67675,24.756693,20.515985,22.290152,46296.465,0.6,4.0,29.899511
2001-07-06 18:30:00+00:00,26.4955,21.095499,22.7455,25.867304,21.186752,22.387785,46282.566,2.0000002,10.0,30.619051
2001-07-07 18:30:00+00:00,25.7955,20.845499,22.626749,24.196653,20.495087,21.988937,46267.88,1.1000001,7.0,32.44996
2001-07-08 18:30:00+00:00,26.0455,20.6955,22.539253,23.878292,19.328018,21.384766,46252.42,0.2,2.0,33.549606
2001-07-09 18:30:00+00:00,27.6455,20.2455,22.824669,27.822021,20.083559,22.66781,46236.21,1.5,7.0,29.215502
2001-07-10 18:30:00+00:00,26.6455,20.2455,22.639252,25.911366,20.855778,22.797264,46219.26,1.1,4.0,25.455843
2001-07-11 18:30:00+00:00,26.3955,19.3955,22.412169,26.263191,20.2967,22.843702,46201.586,0.3,2.0,21.188072
2001-07-12 18:30:00+00:00,27.7455,19.345499,22.539251,28.969536,20.413256,23.42859,46183.02,2.6000001,4.0,19.652176
2001-07-13 18:30:00+00:00,27.5455,19.1455,22.364252,28.87075,20.483564,23.399065,46163.53,1.6000001,3.0,18.345877
2001-07-14 18:30:00+00:00,26.095499,18.7455,21.728836,27.464878,19.691288,22.651308,46143.152,12.599999,9.0,20.833395
2001-07-15 18:30:00+00:00,25.595499,19.1955,21.220499,26.016336,20.192396,22.222456,46121.918,5.2000003,11.0,22.691425
2001-07-16 18:30:00+00:00,26.2455,18.5455,22.043419,26.292759,19.16677,22.207499,46099.855,0.3,2.0,24.482647
2001-07-17 18:30:00+00:00,27.095499,19.1955,22.366333,27.096146,19.589111,22.482698,46077.008,0.6,2.0,25.932495
2001-07-18 18:30:00+00:00,26.9955,19.6955,22.814249,26.193558,20.260878,22.845648,46053.39,0.0,0.0,23.688984
2001-07-19 18:30:00+00:00,26.7955,19.345499,22.799665,25.93757,19.837849,22.831617,46029.047,0.0,0.0,21.915693
2001-07-20 18:30:00+00:00,26.9955,18.6955,22.608,26.522686,19.309872,22.517273,46004.008,0.0,0.0,21.829777
2001-07-21 18:30:00+00:00,27.0455,18.5455,22.630919,27.290709,19.608704,23.100504,45978.305,0.4,3.0,20.523155
2001-07-22 18:30:00+00:00,27.845499,18.845499,22.903837,29.670048,20.124983,23.97431,45951.97,0.4,2.0,19.523155
2001-07-23 18:30:00+00:00,27.8955,20.0455,23.089254,30.357342,21.313755,24.399412,45925.023,2.1,5.0,19.083395
2001-07-24 18:30:00+00:00,27.6455,19.5455,22.633001,29.597355,20.75374,24.057337,45897.51,5.4,5.0,19.721298
2001-07-25 18:30:00+00:00,26.095499,19.9455,22.228834,27.675116,21.170406,23.54928,45869.457,3.3,4.0,17.068707
2001-07-26 18:30:00+00:00,26.6955,19.7955,22.522583,28.78555,21.26355,24.200377,45840.89,1.7,6.0,17.283749
2001-07-27 18:30:00+00:00,27.9455,20.3955,22.772583,31.106586,21.999212,24.687868,45811.84,7.1000004,9.0,17.22742
2001-07-28 18:30:00+00:00,26.6955,19.595499,22.493418,28.266762,20.709148,23.587957,45782.332,1.7,8.0,18.671474
2001-07-29 18:30:00+00:00,27.095499,19.3955,22.153837,29.402523,20.348434,23.621485,45752.41,11.7,11.0,20.808498
2001-07-30 18:30:00+00:00,26.845499,19.595499,22.164251,30.328953,21.48386,24.452179,45722.086,8.4,8.0,16.279802
2001-07-31 18:30:00+00:00,24.5455,19.3955,20.991333,26.371843,20.711052,22.793947,45691.38,12.699999,17.0,13.722565
2001-08-01 18:30:00+00:00,23.8955,19.4455,20.622585,25.56284,20.406204,21.807653,45660.062,12.999999,21.0,17.654686
2001-08-02 18:30:00+00:00,23.5455,19.5455,20.591335,24.600601,20.326067,21.491013,45628.066,8.3,14.0,21.288757
2001-08-03 18:30:00+00:00,24.0455,18.7955,20.291336,23.745304,19.538301,21.12195,45595.43,14.0,21.0,23.469128
2001-08-04 18:30:00+00:00,26.2455,19.2455,21.803835,26.817652,19.950296,22.260496,45562.19,2.5,4.0,25.006397
2001-08-05 18:30:00+00:00,25.9955,19.2455,21.976753,26.362095,20.007141,22.52421,45528.383,1.7,8.0,21.542923
2001-08-06 18:30:00+00:00,26.4455,19.6455,22.414251,26.967083,20.008429,22.910095,45494.043,0.3,2.0,23.177402
2001-08-07 18:30:00+00:00,26.6455,19.1455,21.878836,29.96199,20.396147,23.159454,45459.203,5.2000003,6.0,18.374111
2001-08-08 18:30:00+00:00,26.4455,19.8955,22.705917,27.118637,20.634,23.717186,45423.902,0.0,0.0,21.605999
2001-08-09 18:30:00+00:00,26.595499,20.0455,22.570498,28.25887,21.51746,24.070452,45388.17,0.7,3.0,18.947083
2001-08-10 18:30:00+00:00,25.9955,20.0455,22.445498,27.269005,21.405138,23.774498,45352.047,0.2,1.0,18.486622
2001-08-11 18:30:00+00:00,25.6455,18.2955,22.008001,26.25346,19.459036,22.905302,45315.555,0.4,2.0,18.556595
2001-08-12 18:30:00+00:00,26.095499,19.1455,21.978834,27.130327,20.031853,22.897896,45278.742,1.6,2.0,19.959719
2001-08-13 18:30:00+00:00,25.595499,19.5455,22.205917,25.491503,20.375807,22.638191,45241.625,0.0,0.0,22.007162
2001-08-14 18:30:00+00:00,26.2455,19.1955,22.224669,26.830303,20.019558,22.770292,45204.242,1.3000001,6.0,22.862125
2001-08-15 18:30:00+00:00,26.8955,19.7455,22.56633,27.765965,20.593807,23.185722,45166.625,2.0,6.0,22.392462
2001-08-16 18:30:00+00:00,25.7955,20.2955,22.168419,26.018599,21.099915,22.80057,45128.8,2.6,7.0,21.2522
2001-08-17 18:30:00+00:00,25.7955,19.595499,21.7705,25.560995,20.342257,22.085152,45090.8,6.8,13.0,25.6233
2001-08-18 18:30:00+00:00,25.095499,19.1955,21.293417,24.794266,19.709278,21.522863,45052.66,7.4000006,14.0,28.137634
2001-08-19 18:30:00+00:00,26.2455,19.6455,22.208,25.747202,19.959433,22.192675,45014.4,0.2,2.0,26.400545
2001-08-20 18:30:00+00:00,26.6455,19.4455,22.247583,27.449926,20.13179,22.531965,44976.04,0.8,3.0,23.893261
2001-08-21 18:30:00+00:00,26.5455,20.1955,22.714249,26.821314,20.647121,23.152794,44937.324,1.0,7.0,25.171696
2001-08-22 18:30:00+00:00,26.9955,19.9955,22.493418,28.02977,20.795347,23.21846,44898.176,1.1000001,6.0,22.668568
2001-08-23 18:30:00+00:00,27.2955,20.0455,22.62467,28.759483,20.765265,23.44605,44858.625,1.5,6.0,21.316135
2001-08-24 18:30:00+00:00,26.1955,20.5455,22.974665,26.884876,21.706032,23.862528,44818.707,0.4,3.0,20.771093
2001-08-25 18:30:00+00:00,26.1455,20.1955,22.512167,27.587336,21.311844,23.80047,44778.457,3.5,6.0,18.720001
2001-08-26 18:30:00+00:00,27.2455,19.1455,22.48925,28.851177,20.309557,23.834623,44737.902,2.3000002,4.0,20.592503
2001-08-27 18:30:00+00:00,26.5455,19.2455,22.391335,25.947931,19.993727,22.460257,44697.07,0.5,3.0,25.809765
2001-08-28 18:30:00+00:00,26.0455,19.6455,22.274668,25.698158,19.491526,22.142736,44655.992,0.6,5.0,24.535526
2001-08-29 18:30:00+00:00,26.4955,19.3955,22.405916,26.291262,19.66196,22.363174,44614.707,0.1,1.0,24.86868
2001-08-30 18:30:00+00:00,26.5455,19.4955,22.353834,25.81657,19.748322,22.282736,44573.234,0.1,1.0,23.993399
2001-08-31 18:30:00+00:00,27.0455,18.2955,22.466333,27.279266,19.271252,22.987923,44531.605,0.1,1.0,20.447239
2001-09-01 18:30:00+00:00,26.845499,18.9455,22.620499,27.961449,20.328133,23.808083,44489.85,0.7,4.0,16.434305
2001-09-02 18:30:00+00:00,27.5455,18.5455,23.097586,29.961132,20.110586,24.67703,44447.992,0.0,0.0,11.269782
2001-09-03 18:30:00+00:00,28.4455,18.595499,23.408003,30.388405,20.043423,24.891161,44406.062,0.0,0.0,12.313893
2001-09-04 18:30:00+00:00,28.3955,17.6455,22.891333,29.224747,18.907963,23.592196,44364.094,0.0,0.0,17.163355
2001-09-05 18:30:00+00:00,27.4455,17.7455,22.678833,28.667416,18.746195,23.50818,44322.11,0.0,0.0,15.042659
2001-09-06 18:30:00+00:00,27.9955,17.845499,22.793417,30.074532,19.081213,24.112564,44280.133,0.0,0.0,10.495713
2001-09-07 18:30:00+00:00,27.1955,18.2955,22.824667,30.503372,20.031433,25.202765,44238.188,2.7,10.0,8.654987
2001-09-08 18:30:00+00:00,28.2455,19.6455,22.793417,32.601475,22.09577,25.61424,44196.31,11.599999,9.0,11.212135
2001-09-09 18:30:00+00:00,28.1955,18.8955,23.528831,31.454426,21.025364,25.796816,44154.508,0.8000001,3.0,10.514218
2001-09-10 18:30:00+00:00,27.3955,19.7955,23.466333,28.694046,21.724072,25.214174,44112.516,1.2,7.0,13.397612
2001-09-11 18:30:00+00:00,27.8955,19.3955,23.741335,30.621887,21.158552,25.765608,44070.266,0.2,1.0,10.587918
2001-09-12 18:30:00+00:00,28.3955,19.345499,23.297585,31.866726,21.73282,26.04889,44027.773,5.1000004,9.0,7.5942082
2001-09-13 18:30:00+00:00,27.4955,19.7455,23.153833,31.922634,22.406507,26.123693,43985.074,1.8000001,2.0,9.178235
2001-09-14 18:30:00+00:00,27.9955,19.1455,22.880915,31.171715,21.288807,25.699648,43942.19,6.6,8.0,9.826088
2001-09-15 18:30:00+00:00,28.0455,19.8955,23.241333,32.586285,22.871372,26.513338,43899.168,4.4,8.0,7.9932976
2001-09-16 18:30:00+00:00,27.6455,19.4955,22.976753,31.427303,21.99616,25.722765,43856.01,7.6,9.0,14.587776
2001-09-17 18:30:00+00:00,27.2455,19.6455,23.035086,29.959759,22.302105,25.600435,43812.766,2.8,7.0,10.08
2001-09-18 18:30:00+00:00,27.1955,19.3955,22.470497,31.365627,21.996841,25.57833,43769.453,14.500001,13.0,9.531505
2001-09-19 18:30:00+00:00,26.095499,19.7955,22.1705,30.053898,22.072773,24.886099,43726.098,7.9,13.0,9.779817
2001-09-20 18:30:00+00:00,26.5455,18.7455,22.462164,30.026943,21.452286,25.261522,43682.73,0.8,5.0,7.8954163
2001-09-21 18:30:00+00:00,27.2455,18.7955,22.487167,30.959934,21.064672,25.129965,43639.383,2.3,10.0,10.30883
2001-09-22 18:30:00+00:00,26.9455,19.0455,22.439249,30.249939,21.158493,24.672585,43596.08,12.9,7.0,14.561099
2001-09-23 18:30:00+00:00,27.0455,19.0455,22.324667,30.473179,21.080395,24.837164,43552.84,5.1,11.0,12.959999
2001-09-24 18:30:00+00:00,26.7455,19.2455,22.08925,30.316162,21.424011,24.409399,43509.7,12.2,12.0,13.202726
2001-09-25 18:30:00+00:00,25.345499,19.1955,21.674667,26.48391,20.440535,22.77816,43466.68,2.9,6.0,18.678415
